county,lat,lon,population,water,grid,burden,subrgn,tier
08123,40.32191604086924,-104.7994417361629,340711.0,95.0,50.7,54.0,RMPA,High
08125,39.98892124709203,-102.46541131087591,9921.0,95.0,50.7,30.9,RMPA,High
09110,41.77777466249205,-72.65118951261036,969029.0,25.0,30.9,58.0,NEWE,Moderate
09120,41.207459435780706,-73.20465201758037,326296.0,5.0,30.9,65.1,NEWE,Elevated
09130,41.4708133152192,-72.55670732990694,174983.0,25.0,30.9,37.3,NEWE,Moderate
09140,41.52072629702943,-73.0459877265048,452303.0,5.0,30.9,62.1,NEWE,Elevated
09150,41.82295773259451,-71.93906886499494,95829.0,50.0,30.9,34.2,NEWE,Moderate
09160,41.82587165399651,-73.14486248908885,112848.0,5.0,30.9,31.0,NEWE,Low
09170,41.34516007496045,-72.88950459676627,566803.0,5.0,30.9,62.7,NEWE,Elevated
09180,41.46969803686409,-72.10116868526225,279025.0,50.0,30.9,44.8,NEWE,Moderate
09190,41.21690324345285,-73.47105609209619,621232.0,5.0,30.9,44.2,NEWE,Moderate
10001,39.126924001524515,-75.56044203947569,185043.0,75.0,49.3,45.4,RFCE,Elevated
10003,39.67818175485542,-75.63507791839221,573030.0,50.0,49.3,55.6,RFCE,Elevated
10005,38.663051638121225,-75.33282572370264,247799.0,75.0,49.3,29.7,RFCE,Elevated
11001,38.909528540999055,-77.01214457464378,672079.0,25.0,49.3,52.9,RFCE,Elevated
12001,29.662265285163503,-82.39434940871799,281751.0,75.0,28.4,38.1,FRCC,Elevated
12003,30.29132709572483,-82.19371298489321,28186.0,25.0,28.4,12.7,FRCC,Low
12005,30.212482002217584,-85.66662157227901,181368.0,5.0,30.7,28.4,SRSO,Low
12007,29.959443144614166,-82.13583801891136,27888.0,50.0,28.4,21.2,FRCC,Moderate
12009,28.219460937626856,-80.6932929357562,620533.0,75.0,28.4,33.0,FRCC,Elevated
12011,26.135460412176496,-80.2272809697975,1946127.0,75.0,28.4,64.0,FRCC,High
12013,30.419768425954544,-85.13693016256897,13593.0,25.0,28.4,12.4,FRCC,Low
12015,26.949565029899073,-82.11097556875129,195083.0,,28.4,19.6,FRCC,Low
12017,28.86510515538682,-82.45710634038238,158693.0,75.0,28.4,21.2,FRCC,Elevated
12019,30.08557415768318,-81.80186254463247,223436.0,75.0,28.4,23.7,FRCC,Elevated
12021,26.203163327440603,-81.68545414417784,387681.0,50.0,28.4,23.4,FRCC,Moderate
12023,30.14649124631898,-82.6671198389838,70755.0,50.0,28.4,32.5,FRCC,Moderate
12027,27.18360331079524,-81.84305023602927,34719.0,50.0,28.4,36.0,FRCC,Moderate
12029,29.646584130521443,-83.11597355513805,16952.0,50.0,28.4,10.6,FRCC,Moderate
12031,30.298983118744047,-81.62129563569945,1007189.0,75.0,28.4,53.5,FRCC,Elevated
12033,30.488600300718886,-87.27910737213116,323275.0,25.0,30.7,51.0,SRSO,Moderate
12035,29.519942274293815,-81.2276710888834,121710.0,75.0,28.4,22.3,FRCC,Elevated
12037,29.786786560017696,-84.83225314777738,12418.0,50.0,28.4,4.6,FRCC,Moderate
12039,30.585907820771272,-84.56660101337242,43642.0,50.0,28.4,33.7,FRCC,Moderate
12041,29.724691654239205,-82.79890105843515,18494.0,50.0,28.4,10.8,FRCC,Moderate
12043,26.953580093232723,-81.21991494498538,12324.0,50.0,28.4,22.1,FRCC,Moderate
12045,29.946978140008092,-85.26146223971026,14772.0,5.0,28.4,4.0,FRCC,Low
12047,30.49942619346225,-82.99616059640013,13445.0,50.0,28.4,26.4,FRCC,Moderate
12049,27.544113851332913,-81.8091435505606,25508.0,50.0,28.4,33.4,FRCC,Moderate
12051,26.69736246693466,-81.212497637193,40798.0,50.0,28.4,37.6,FRCC,Moderate
12053,28.508012710190968,-82.49511561258689,201512.0,75.0,28.4,28.3,FRCC,Elevated
12055,27.46292770579434,-81.43673616700157,103808.0,50.0,28.4,25.6,FRCC,Moderate
12057,27.96616676603206,-82.39886207941,1489634.0,75.0,28.4,56.1,FRCC,High
12059,30.84570183001121,-85.75951219240804,19626.0,25.0,30.7,13.6,SRSO,Low
12061,27.669186079059063,-80.44531631102497,163856.0,75.0,28.4,26.8,FRCC,Elevated
12063,30.799941158719466,-85.21694834040754,47652.0,25.0,28.4,25.3,FRCC,Low
12065,30.46344362948411,-83.88772153428259,14713.0,50.0,28.4,12.9,FRCC,Moderate
12067,30.0469753523211,-83.19900685238333,8035.0,50.0,28.4,14.3,FRCC,Moderate
12069,28.715349003714614,-81.75069381912535,398696.0,75.0,28.4,39.9,FRCC,Elevated
12071,26.578633795211765,-81.84883388854425,792692.0,50.0,28.4,27.2,FRCC,Moderate
12073,30.466560235499013,-84.26648685751297,295335.0,50.0,28.4,37.8,FRCC,Moderate
12075,29.37639025736967,-82.66045749199118,44276.0,5.0,28.4,18.7,FRCC,Low
12077,30.309907045019628,-84.91014256537254,7650.0,5.0,28.4,12.6,FRCC,Low
12079,30.452475273455534,-83.42402675974164,18113.0,50.0,28.4,35.6,FRCC,Moderate
12081,27.479892008449117,-82.51898223419116,416020.0,75.0,28.4,37.9,FRCC,Elevated
12083,29.132636673766633,-82.12468643287104,387697.0,75.0,28.4,34.7,FRCC,Elevated
12085,27.142283387825312,-80.24460430747024,160464.0,75.0,28.4,35.8,FRCC,Elevated
12086,25.768736946366023,-80.30150097948454,2685296.0,25.0,28.4,68.2,FRCC,Elevated
12087,24.761677991496825,-81.2530096471945,81840.0,,,7.1,,Low
12089,30.616343602348575,-81.64539269196328,94653.0,25.0,28.4,12.6,FRCC,Low
12091,30.555409596414048,-86.5680667682207,214281.0,25.0,30.7,19.0,SRSO,Low
12093,27.2752955324977,-80.82691966047358,40249.0,50.0,28.4,35.5,FRCC,Moderate
12095,28.528027327139174,-81.38709595281681,1440471.0,50.0,28.4,60.1,FRCC,Elevated
12097,28.26737287243914,-81.38446530738705,406943.0,50.0,28.4,51.4,FRCC,Elevated
12099,26.615322516770803,-80.14572481515935,1507453.0,75.0,28.4,41.4,FRCC,Elevated
12101,28.257961838347335,-82.4994095561127,588758.0,75.0,28.4,33.6,FRCC,Elevated
12103,27.90004118600875,-82.72617573294207,960565.0,75.0,28.4,50.5,FRCC,Elevated
12105,28.04514783946116,-81.78543250563537,760961.0,50.0,28.4,55.5,FRCC,Elevated
12107,29.609581812938632,-81.71547601205091,74235.0,75.0,28.4,39.8,FRCC,Elevated
12109,29.989572888258397,-81.43739797992627,292243.0,75.0,28.4,11.4,FRCC,Elevated
12111,27.329326368643166,-80.35955535381143,346237.0,75.0,28.4,49.5,FRCC,Elevated
12113,30.54872141398728,-87.04399398648664,193719.0,5.0,30.7,21.2,SRSO,Low
12115,27.201284236932285,-82.41113999818313,449011.0,75.0,28.4,21.8,FRCC,Elevated
12117,28.700917139391514,-81.30922114914806,474912.0,75.0,28.4,45.3,FRCC,Elevated
12119,28.829482935930955,-82.02786842787272,137536.0,75.0,28.4,26.8,FRCC,Elevated
12121,30.21647116212121,-82.98734345504228,44484.0,50.0,28.4,19.5,FRCC,Moderate
12123,30.06929736718792,-83.5926591432686,21422.0,50.0,28.4,31.9,FRCC,Moderate
12125,30.050991296443954,-82.37235074972027,15551.0,50.0,28.4,17.7,FRCC,Moderate
12127,29.070795857745036,-81.13246066581378,568229.0,75.0,28.4,37.4,FRCC,Elevated
12129,30.18104685992833,-84.34779900644071,34608.0,50.0,28.4,5.1,FRCC,Moderate
12131,30.539768728551202,-86.18826345514113,79846.0,25.0,30.7,10.2,SRSO,Low
12133,30.63866529324202,-85.63950090127872,25259.0,25.0,30.7,14.0,SRSO,Low
13001,31.76806025585043,-82.32483871589059,18426.0,5.0,30.7,26.8,SRSO,Low
13003,31.283805800133155,-82.88857165950851,8261.0,25.0,30.7,36.3,SRSO,Moderate
13005,31.55036756283583,-82.49210995157695,11129.0,25.0,30.7,30.6,SRSO,Low
13007,31.326676197349823,-84.42708106519437,2830.0,25.0,30.7,26.6,SRSO,Low
13009,33.08492622777256,-83.25388371700289,43669.0,50.0,30.7,30.4,SRSO,Moderate
13011,34.35344318450712,-83.49771468799382,18757.0,50.0,30.7,33.4,SRSO,Moderate
13013,33.99384546401324,-83.72779976544456,86982.0,50.0,30.7,52.1,SRSO,Elevated
13015,34.209544514445845,-84.82993737229673,111153.0,75.0,30.7,42.0,SRSO,Elevated
13017,31.723574390734044,-83.24343434404831,17138.0,50.0,30.7,44.7,SRSO,Moderate
13019,31.240677666894896,-83.23069993470997,18257.0,50.0,30.7,29.3,SRSO,Moderate
13021,32.833887028840635,-83.69380271404725,156543.0,50.0,30.7,57.8,SRSO,Elevated
13023,32.418435684581915,-83.3367091297245,12414.0,50.0,30.7,27.3,SRSO,Moderate
13025,31.200543199147003,-81.96466842320731,18171.0,25.0,30.7,11.6,SRSO,Low
13027,30.84214964995395,-83.53851970355541,16285.0,50.0,30.7,28.6,SRSO,Moderate
13029,31.943554038722404,-81.34142814862365,46681.0,5.0,30.7,17.2,SRSO,Low
13031,32.41655792437324,-81.75356162516958,81372.0,5.0,30.7,25.5,SRSO,Low
13033,33.08791155392803,-82.00781881750522,24427.0,50.0,30.7,32.5,SRSO,Moderate
13035,33.291777591278674,-83.97086917967326,26074.0,50.0,30.7,36.6,SRSO,Moderate
13037,31.52447812762301,-84.65565671774601,5528.0,25.0,30.7,21.7,SRSO,Low
13039,30.811729438814336,-81.63855694309551,56036.0,25.0,30.7,15.2,SRSO,Low
13043,32.41983338878964,-82.07566762759751,10972.0,5.0,30.7,21.9,SRSO,Low
13045,33.62623894197991,-85.04196426407309,122187.0,50.0,30.7,37.3,SRSO,Moderate
13047,34.926109587338345,-85.17186080325064,68356.0,5.0,39.6,42.4,SRTV,Moderate
13049,30.77383947196129,-82.0890919451184,12711.0,25.0,30.7,18.0,SRSO,Low
13051,32.04040087807294,-81.13946805733724,298143.0,50.0,30.7,42.3,SRSO,Moderate
13053,32.33677859418364,-84.88364051198124,9181.0,5.0,30.7,14.8,SRSO,Low
13055,34.48810402797597,-85.34607373013014,24975.0,25.0,30.7,36.9,SRSO,Moderate
13057,34.173037248150905,-84.49469070855143,274539.0,75.0,30.7,24.5,SRSO,Elevated
13059,33.94952822065492,-83.37974541076375,129267.0,50.0,30.7,57.6,SRSO,Elevated
13061,31.619830900000004,-84.9925826,2853.0,5.0,30.7,24.8,SRSO,Low
13063,33.54957048594174,-84.36220758070498,298771.0,25.0,30.7,71.7,SRSO,Elevated
13065,31.021248373534636,-82.75286001965188,6722.0,50.0,30.7,26.2,SRSO,Moderate
13067,33.94091340770706,-84.55847696484363,769152.0,50.0,30.7,41.6,SRSO,Moderate
13069,31.51149057648108,-82.83204311148026,43161.0,25.0,30.7,50.4,SRSO,Moderate
13071,31.179148624451614,-83.76508205338405,45907.0,50.0,30.7,39.5,SRSO,Moderate
13073,33.51734830494932,-82.1805170729939,159638.0,50.0,30.7,26.5,SRSO,Moderate
13075,31.144451781771597,-83.41785005039452,17363.0,50.0,30.7,36.1,SRSO,Moderate
13077,33.378369200524425,-84.73216739902182,150071.0,25.0,30.7,26.1,SRSO,Low
13079,32.707888233776565,-83.95508845758022,12183.0,25.0,30.7,26.7,SRSO,Low
13081,31.943393348117024,-83.76807123906477,19995.0,25.0,30.7,57.8,SRSO,Moderate
13083,34.8635545042171,-85.49934915758828,16196.0,5.0,30.7,28.4,SRSO,Low
13085,34.41357179262473,-84.11643104738712,28704.0,75.0,30.7,18.1,SRSO,Elevated
13087,30.886424148444252,-84.55800565984958,29118.0,25.0,30.7,41.7,SRSO,Moderate
13089,33.79031387039136,-84.2458888338532,762105.0,75.0,30.7,60.3,SRSO,High
13091,32.21731851977497,-83.15969610802149,19909.0,50.0,30.7,21.4,SRSO,Moderate
13093,32.17134616241611,-83.77242051168149,11026.0,25.0,30.7,43.3,SRSO,Moderate
13095,31.57118672737054,-84.1704925000667,83915.0,25.0,30.7,63.4,SRSO,Elevated
13097,33.72420469769607,-84.73116510535785,146141.0,50.0,30.7,48.2,SRSO,Elevated
13099,31.336558036927823,-84.92135587150612,10683.0,25.0,30.7,32.1,SRSO,Low
13101,30.732022332685553,-82.9975208897166,3705.0,50.0,30.7,16.7,SRSO,Moderate
13103,32.291430297894905,-81.299307356044,67265.0,5.0,30.7,18.8,SRSO,Low
13105,34.114241591564,-82.86880929140686,19725.0,50.0,30.7,32.4,SRSO,Moderate
13107,32.58527538003571,-82.31146441597924,22961.0,5.0,30.7,32.4,SRSO,Low
13109,32.143885061573556,-81.89553370809125,10740.0,5.0,30.7,50.1,SRSO,Moderate
13111,34.89554240477641,-84.3197521390041,25605.0,5.0,30.7,12.7,SRSO,Low
13113,33.426746972862475,-84.51411649923936,120689.0,25.0,30.7,18.2,SRSO,Low
13115,34.257711861025406,-85.18544571633883,98985.0,25.0,30.7,46.7,SRSO,Moderate
13117,34.19318622818328,-84.15095531009106,260062.0,50.0,30.7,22.0,SRSO,Moderate
13119,34.37590783661073,-83.19634107388421,23840.0,50.0,30.7,42.5,SRSO,Moderate
13121,33.83191104710012,-84.39760720811665,1068507.0,50.0,30.7,46.4,SRSO,Elevated
13123,34.67353913741868,-84.49330939093696,31976.0,50.0,30.7,13.8,SRSO,Moderate
13125,33.2274908,-82.6069126,2913.0,5.0,30.7,7.8,SRSO,Low
13127,31.20535788384458,-81.4837213917999,84987.0,25.0,30.7,43.7,SRSO,Moderate
13129,34.498392679216956,-84.91470153049575,58336.0,50.0,30.7,52.1,SRSO,Elevated
13131,30.881401621480656,-84.2047014596945,26056.0,50.0,30.7,31.0,SRSO,Moderate
13133,33.5479250966762,-83.16658808245685,19586.0,50.0,30.7,19.1,SRSO,Moderate
13135,33.95457695610452,-84.05125641867818,966972.0,75.0,30.7,56.0,SRSO,High
13137,34.57061249879867,-83.53770594942276,46948.0,50.0,30.7,31.7,SRSO,Moderate
13139,34.2708017350234,-83.84905961865593,208395.0,50.0,30.7,51.8,SRSO,Elevated
13141,33.2726692930475,-82.99053680521438,8630.0,50.0,30.7,24.3,SRSO,Moderate
13143,33.76441644849935,-85.19411591839517,30720.0,50.0,30.7,20.6,SRSO,Moderate
13145,32.69533336874032,-84.8991154086119,35509.0,50.0,30.7,9.1,SRSO,Moderate
13147,34.35093929003172,-82.96221682582691,26484.0,50.0,30.7,38.8,SRSO,Moderate
13149,33.29365133593319,-85.10819195662877,11616.0,50.0,30.7,26.3,SRSO,Moderate
13151,33.46882441484902,-84.17294644979772,245417.0,75.0,30.7,46.2,SRSO,Elevated
13153,32.56431009062206,-83.66258555789986,166902.0,50.0,30.7,35.7,SRSO,Moderate
13155,31.594805913116677,-83.26686922164093,9385.0,50.0,30.7,25.0,SRSO,Moderate
13157,34.12860833255581,-83.60267033393849,80640.0,50.0,30.7,37.9,SRSO,Moderate
13159,33.350037212492666,-83.71791022044965,15345.0,50.0,30.7,35.0,SRSO,Moderate
13161,31.8543801077908,-82.59295254317968,14838.0,25.0,30.7,29.7,SRSO,Low
13163,33.070778287251095,-82.40726590247608,15468.0,5.0,30.7,32.4,SRSO,Low
13165,32.80665974832833,-81.95713605273231,8674.0,5.0,30.7,23.6,SRSO,Low
13167,32.71609485546127,-82.67901540422109,9192.0,50.0,30.7,21.9,SRSO,Moderate
13169,32.96629055121293,-83.55310480926524,28526.0,50.0,30.7,22.2,SRSO,Moderate
13171,33.076142396889715,-84.15344648914547,19098.0,50.0,30.7,21.8,SRSO,Moderate
13173,31.04270390884684,-83.08544896505843,10094.0,50.0,30.7,20.5,SRSO,Moderate
13175,32.51534537291965,-82.92767254634718,49619.0,50.0,30.7,42.1,SRSO,Moderate
13177,31.691204038857727,-84.16802032313646,33337.0,25.0,30.7,21.9,SRSO,Low
13179,31.83341756437464,-81.57180004805612,66826.0,5.0,30.7,36.6,SRSO,Moderate
13181,33.7872921716583,-82.44985009736266,7773.0,50.0,30.7,13.8,SRSO,Moderate
13183,31.73255093743148,-81.75735686085541,17512.0,5.0,30.7,28.6,SRSO,Low
13185,30.86314908080718,-83.27933143351476,119055.0,50.0,30.7,41.6,SRSO,Moderate
13187,34.53721112165571,-83.9934373637647,33931.0,50.0,30.7,14.9,SRSO,Moderate
13189,33.452487130515976,-82.47905812991192,21687.0,50.0,30.7,27.8,SRSO,Moderate
13191,31.475378489836437,-81.39004347786715,11187.0,5.0,30.7,22.5,SRSO,Low
13193,32.319353677210756,-84.04115714971135,11953.0,25.0,30.7,51.8,SRSO,Moderate
13195,34.10784139751245,-83.23222581276767,30914.0,50.0,30.7,37.3,SRSO,Moderate
13197,32.36211455054856,-84.52570160552582,7474.0,25.0,30.7,23.4,SRSO,Low
13199,33.01811880838271,-84.68078574434166,20757.0,25.0,30.7,20.2,SRSO,Low
13201,31.17032193049549,-84.7340990650945,5873.0,25.0,30.7,25.7,SRSO,Low
13205,31.237653321850658,-84.18307990696796,21441.0,25.0,30.7,40.0,SRSO,Moderate
13207,33.034798577813895,-83.9190492658771,28919.0,50.0,30.7,16.3,SRSO,Moderate
13209,32.16410705920462,-82.53940898627089,8675.0,50.0,30.7,27.2,SRSO,Moderate
13211,33.591750568007186,-83.48753006888039,20614.0,50.0,30.7,19.1,SRSO,Moderate
13213,34.76903759965493,-84.78303500276796,40282.0,50.0,30.7,28.3,SRSO,Moderate
13215,32.4995149223639,-84.92231505068183,204383.0,50.0,30.7,57.1,SRSO,Elevated
13217,33.56611611295074,-83.89694352577511,115530.0,75.0,30.7,54.6,SRSO,Elevated
13219,33.871132234266625,-83.45541484264045,42788.0,50.0,30.7,9.7,SRSO,Moderate
13221,33.91488278146639,-83.12115432124037,15221.0,50.0,30.7,18.9,SRSO,Moderate
13223,33.9175014351066,-84.81026791296847,174292.0,75.0,30.7,22.5,SRSO,Elevated
13225,32.579343072089564,-83.81817268041671,28269.0,50.0,30.7,46.8,SRSO,Elevated
13227,34.46098643883674,-84.44928654207095,34197.0,75.0,30.7,14.1,SRSO,Elevated
13229,31.314323517773555,-82.24672978835267,19996.0,25.0,30.7,18.0,SRSO,Low
13231,33.09572301146366,-84.37711372282499,19540.0,25.0,30.7,11.3,SRSO,Low
13233,34.00130365633806,-85.17081238582497,43365.0,75.0,30.7,56.6,SRSO,High
13235,32.266192003113304,-83.47310867659962,9893.0,50.0,30.7,32.2,SRSO,Moderate
13237,33.3158787550213,-83.35186093722695,22524.0,50.0,30.7,24.5,SRSO,Moderate
13239,31.8629381,-85.0047978,2092.0,5.0,30.7,36.3,SRSO,Moderate
13241,34.89309985294324,-83.41977968372595,17107.0,50.0,39.6,3.4,SRTV,Moderate
13243,31.749860420334933,-84.78949099784687,6270.0,25.0,30.7,25.1,SRSO,Low
13245,33.41910276951806,-82.0532142039075,206040.0,50.0,30.7,65.0,SRSO,Elevated
13247,33.64603536380643,-84.02089391541259,94293.0,75.0,30.7,61.5,SRSO,High
13249,32.26185932042299,-84.31654308869794,4539.0,25.0,30.7,27.6,SRSO,Low
13251,32.717512700270326,-81.62084769551825,14057.0,50.0,30.7,18.3,SRSO,Moderate
13253,30.95564857887463,-84.85724411461008,9117.0,25.0,30.7,24.4,SRSO,Low
13255,33.256477961433696,-84.27404541757677,68215.0,50.0,30.7,41.4,SRSO,Moderate
13257,34.5639331164034,-83.30316052517696,26842.0,50.0,30.7,34.2,SRSO,Moderate
13259,32.087160831779826,-84.82367256998793,4978.0,5.0,30.7,21.7,SRSO,Low
13261,32.058426921988755,-84.20558173855488,29174.0,25.0,30.7,47.2,SRSO,Moderate
13263,32.70602944277768,-84.54474138654616,5753.0,25.0,30.7,13.7,SRSO,Low
13265,33.559319,-82.8752721,1740.0,50.0,30.7,25.2,SRSO,Moderate
13267,32.03391480710716,-82.04595354438158,24215.0,50.0,30.7,25.1,SRSO,Moderate
13269,32.53583740504753,-84.21634651807089,7786.0,25.0,30.7,30.3,SRSO,Low
13271,31.993802257655652,-82.90054852202233,12174.0,50.0,30.7,18.1,SRSO,Moderate
13273,31.76713523554412,-84.45192045677216,8941.0,25.0,30.7,33.3,SRSO,Low
13275,30.866249164587728,-83.94954651452863,45696.0,50.0,30.7,41.5,SRSO,Moderate
13277,31.456043213915105,-83.51517829914333,41322.0,50.0,30.7,48.1,SRSO,Elevated
13279,32.18165693688156,-82.361005878165,26943.0,50.0,30.7,36.6,SRSO,Moderate
13281,34.92590592341628,-83.7810992508674,12739.0,5.0,39.6,2.0,SRTV,Moderate
13283,32.38703896303429,-82.59662141319868,6387.0,50.0,30.7,28.6,SRSO,Moderate
13285,33.04084161213531,-85.0244995653213,69821.0,50.0,30.7,43.8,SRSO,Moderate
13287,31.71882806210881,-83.63482211632082,8915.0,50.0,30.7,42.2,SRSO,Moderate
13289,32.694024867505405,-83.44629575089591,7869.0,50.0,30.7,43.2,SRSO,Moderate
13291,34.87928172186108,-84.00489369609345,25598.0,5.0,30.7,6.1,SRSO,Low
13293,32.90289717629953,-84.3189261515221,27856.0,25.0,30.7,27.4,SRSO,Low
13295,34.830898271293954,-85.29604344175662,68449.0,5.0,39.6,41.2,SRTV,Moderate
13297,33.79568273903807,-83.7859115035123,100361.0,50.0,30.7,41.8,SRSO,Moderate
13299,31.20005640815118,-82.40344280817341,35958.0,25.0,30.7,41.4,SRSO,Moderate
13301,33.395733842106274,-82.64571765203866,5175.0,5.0,30.7,31.4,SRSO,Low
13303,32.95900355103805,-82.78245094703665,19893.0,5.0,30.7,29.2,SRSO,Low
13305,31.596934668881676,-81.92162359475408,30519.0,5.0,30.7,37.2,SRSO,Moderate
13307,32.037769693909716,-84.55453215238501,2348.0,25.0,30.7,25.9,SRSO,Low
13309,32.11520815334947,-82.75705999986548,7434.0,50.0,30.7,19.9,SRSO,Moderate
13311,34.60460756146764,-83.74715954356503,28454.0,50.0,30.7,14.3,SRSO,Moderate
13313,34.79651936328478,-84.96475943485133,103118.0,50.0,30.7,58.0,SRSO,Elevated
13315,31.954945739173503,-83.4039254737022,8784.0,50.0,30.7,26.4,SRSO,Moderate
13317,33.76392472132315,-82.72464286887887,9553.0,50.0,30.7,10.6,SRSO,Moderate
13319,32.84339144991471,-83.22680357264353,8795.0,50.0,30.7,31.9,SRSO,Moderate
13321,31.545593210007294,-83.8574839016865,20575.0,50.0,30.7,35.4,SRSO,Moderate
15001,19.664992104178534,-155.4342108350455,203684.0,,81.5,8.0,HIMS,High
15003,21.37192732036395,-157.91607874134823,1003666.0,,96.3,31.0,HIOA,High
15005,21.176667500001226,-156.96574749999976,43.0,,81.5,1.9,HIMS,High
15007,22.030776621558196,-159.44370271489203,73610.0,,81.5,2.7,HIMS,High
15009,20.86323654700301,-156.4899506566919,164632.0,,81.5,7.1,HIMS,High
16001,43.6091963849295,-116.31472674469484,508052.0,95.0,51.6,33.5,NWPP,High
16003,44.90587694918462,-116.43531640806695,4599.0,75.0,51.6,8.2,NWPP,Elevated
16005,42.86379882875408,-112.41800334498456,88457.0,95.0,51.6,48.5,NWPP,High
16007,42.280162590476195,-111.32907142637362,6552.0,75.0,51.6,21.6,NWPP,Elevated
16009,47.21949704048219,-116.66411218319378,9913.0,50.0,51.6,35.7,NWPP,Elevated
16011,43.2464080265099,-112.32127565257689,48993.0,95.0,51.6,31.3,NWPP,High
16013,43.568190305464015,-114.220985074466,24579.0,75.0,51.6,7.6,NWPP,Elevated
16015,43.901524590789315,-115.81426341767558,8045.0,95.0,51.6,1.4,NWPP,High
16017,48.24943516407918,-116.62778050257602,49456.0,5.0,51.6,19.3,NWPP,Moderate
16019,43.49212275545428,-111.97638927698023,127056.0,50.0,51.6,38.6,NWPP,Elevated
16021,48.824882479440724,-116.35683871295788,12695.0,5.0,51.6,13.6,NWPP,Moderate
16023,43.685101,-113.1776308,2654.0,95.0,51.6,24.7,NWPP,High
16025,43.5025515,-114.77213490000001,1155.0,95.0,51.6,3.3,NWPP,High
16027,43.61330314360927,-116.62481716165345,242405.0,95.0,51.6,53.2,NWPP,High
16029,42.73621399988761,-111.67534933734193,7118.0,75.0,51.6,31.9,NWPP,Elevated
16031,42.455299254687056,-113.74573292241604,25165.0,95.0,51.6,37.5,NWPP,High
16033,44.290218,-112.3546128,776.0,95.0,51.6,14.6,NWPP,High
16035,46.5559327702724,-116.03751582209395,8921.0,5.0,51.6,9.9,NWPP,Moderate
16037,44.273351,-114.2522675,4411.0,85.0,51.6,2.2,NWPP,High
16039,43.18818756036632,-115.69672889749017,29046.0,50.0,51.6,34.4,NWPP,Elevated
16041,42.146456573476044,-111.78464702232415,14715.0,75.0,51.6,12.3,NWPP,Elevated
16043,43.996326583300494,-111.59035937111886,13701.0,75.0,51.6,11.5,NWPP,Elevated
16045,43.961689873249725,-116.48198415020146,19854.0,75.0,51.6,23.7,NWPP,Elevated
16047,42.87955110704574,-114.75947083526046,15740.0,75.0,51.6,32.9,NWPP,Elevated
16049,45.92789732956187,-116.03246197833526,17120.0,5.0,51.6,8.6,NWPP,Moderate
16051,43.69287220609295,-111.95915057409258,32234.0,95.0,51.6,10.9,NWPP,High
16053,42.71750706654833,-114.45696337050587,24788.0,95.0,51.6,47.5,NWPP,High
16055,47.737582451054394,-116.83820710738514,177736.0,50.0,51.6,39.0,NWPP,Elevated
